DTYYYYMMDD,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT,OPENINT,OPENINT
20200729,1924080,1924080,1899580,1904316.1,9197300428,1.54E+14,1925547,71204186081
20200801,1912600,1961640,1912600,1961649.4,9998721899,1.62E+14,1993607,73413448948
20200802,1961620,2013730,1961620,2011493,12610040235,2.16E+14,2457741,75268887278
20200803,2011870,2015420,1987590,1993328,7979094697,1.51E+14,1891567,74589163820
20200804,1986390,1995030,1986390,1995037.2,11558926385,2.17E+14,2340528,74652706174
20200805,2011980,2034210,2011980,2034187,8408247779,1.80E+14,1997600,76115698142
20200809,2068820,2083190,2068820,2078511.8,8358613968,1.57E+14,1851841,77774680239
20200810,2100700,2103310,2064650,2065111.8,11027604126,2.01E+14,1966104,77277494397
20200811,2039800,2039800,1999370,1999853.5,6183853347,1.06E+14,1052518,74835497562
20200812,2018690,2039460,1975290,1975544.9,8851849877,1.60E+14,1621484,73925856785
20200815,1944790,1944790,1902980,1903259.4,5560625292,7.98E+13,901397,71263567878
20200816,1880840,1880840,1813550,1813574.5,4652454776,8.12E+13,889239,67885133619
20200817,1799780,1815690,1794310,1815696.4,13066013650,1.35E+14,1465954,67964554441
20200818,1838800,1856530,1825350,1825354.2,11055218501,1.77E+14,2042563,68324050558
20200819,1812310,1812310,1756870,1757257.6,3923830325,4.99E+13,726897,65775153685
20200822,1773450,1779560,1727220,1727265,8792057004,1.19E+14,1293788,64734088062
20200823,1710590,1710590,1662200,1662205,5504613157,8.19E+13,665935,62282513802
20200824,1650690,1650690,1607250,1608544.5,9709942568,1.25E+14,900104,60211529370
20200825,1621980,1650470,1621980,1650026.4,8353636864,1.25E+14,1694441,61764293373
20200826,1676640,1718760,1676640,1718762.7,3534573792,7.37E+13,872361,64336652328
20200831,1753400,1762480,1727940,1727953,14841558644,2.26E+14,2119602,64629043545
20200901,1714960,1714960,1684730,1684741.4,4779935604,7.88E+13,1004070,62941465146
20200902,1660890,1660890,1631880,1631883.7,3849817286,5.87E+13,679531,60959474796
20200905,1642190,1645280,1639170,1642037.9,9324762063,1.06E+14,1378455,61518744844
20200906,1660680,1669270,1647850,1647855.3,9062889130,1.00E+14,1268321,61736513921
20200907,1631690,1631690,1607210,1607211.9,3802198262,3.18E+13,587390,60212252583
20200908,1587000,1587000,1570040,1570049.2,854599940,1.42E+13,187879,58819994802
20200909,1552590,1556320,1546140,1556315,7076966915,8.19E+13,1641339,58260573853
20200912,1571480,1590460,1571480,1583747,4769372602,6.90E+13,1011823,59345295320
20200913,1584160,1593270,1574730,1578185.9,8297021386,8.28E+13,1009057,59175362198
20200914,1584450,1607490,1584450,1607490.9,7006506716,8.07E+13,1162340,60283368019
20200915,1633040,1667250,1633040,1664559.2,7401427233,8.38E+13,1122797,62422685917
20200916,1694530,1712040,1694530,1704098.7,14309953540,1.34E+14,1893278,63905460316
20200919,1699170,1712990,1686000,1699506.1,10078131174,1.03E+14,1666352,63733232373
20200920,1689630,1690720,1652240,1652248.9,5180391292,7.48E+13,1059344,61483356070
20200921,1619660,1619660,1595140,1595148.3,2682979522,3.73E+13,373049,59357899285
20200922,1592670,1594180,1566520,1581205.5,9717365984,9.97E+13,1091991,59272586408
20200923,1596230,1621850,1596230,1611452.2,10684307910,9.73E+13,1362947,60241644518
20200926,1625530,1634890,1615650,1615678.3,6249270204,6.49E+13,1028914,60450018622
20200927,1599240,1599240,1572140,1572158,2905804409,3.35E+13,380558,58976728005
20200928,1551440,1551440,1515930,1515932.9,1412448360,1.93E+13,163797,56932474247
20200929,1497840,1497840,1483580,1492902,8873748832,7.59E+13,885838,56067522151
20200930,1500810,1503410,1488990,1503413,8102307751,6.60E+13,866344,56462299254
20201003,1513270,1546150,1513270,1546147,6394935945,5.98E+13,1260542,58151073027
20201004,1548960,1548960,1522930,1522937.6,13210031649,1.01E+14,1395664,57274112017
20201005,1504150,1504150,1489780,1490154.5,8485480921,6.16E+13,1014118,56147320169
20201006,1496050,1514710,1496050,1514699.1,5573399468,6.19E+13,981367,57072132708
20201007,1526810,1541920,1526810,1540706.6,7400760074,7.52E+13,1191335,58052066741
20201010,1541130,1542110,1534050,1541842.6,6259120105,6.32E+13,1107813,58279409293
20201011,1554820,1600200,1554820,1597045.4,11768804405,1.18E+14,1411534,60365983147
20201012,1590290,1595960,1579320,1579566.3,15160828269,1.13E+14,1547553,59705297137
20201013,1583010,1588790,1570970,1579633,10722141530,9.29E+13,1290078,59768600478
20201014,1580970,1580970,1560560,1561450.9,5884201996,8.06E+13,1101154,59080625398
20201018,1548210,1548210,1514230,1514244.1,3337279128,4.69E+13,692964,57307224543
20201019,1493940,1493940,1462380,1462382.1,1484911996,2.33E+13,244323,55580760567
20201020,1450620,1450620,1419310,1419312.3,3401250927,3.13E+13,488990,53943916235
20201021,1422830,1431080,1412280,1412300.2,10170446314,7.92E+13,1085491,53676431760
20201024,1396480,1396480,1374040,1374049,2569014788,2.47E+13,278392,52218286420
20201026,1360240,1360240,1336580,1336583,6000059539,4.53E+13,551264,50796487981
20201027,1329450,1329450,1301730,1301959.1,4618914028,3.41E+13,476432,49479045080
20201028,1285520,1288340,1278840,1288286.5,5610643243,4.82E+13,707151,48959781628
20201031,1294990,1312180,1294990,1305979.2,6504434829,5.33E+13,965567,49632171488
20201101,1303510,1303510,1279880,1279901.9,4956633713,3.89E+13,511203,48641134493
20201102,1267270,1267270,1262240,1264538.5,5216162788,3.36E+13,552945,48057235200
20201104,1271520,1290500,1271520,1290507.4,5268439718,4.36E+13,672206,49050413467
20201107,1277210,1277210,1262470,1262869.6,5541613371,3.07E+13,363075,47999936432
20201108,1252300,1252300,1240480,1240512.7,1101596681,1.28E+13,188823,47150182931
20201109,1225240,1225240,1214900,1215222.6,6620972135,4.55E+13,594177,46188939273
20201110,1217980,1223260,1211900,1211935.6,8214236358,4.99E+13,790028,46063710415
20201111,1214430,1221080,1210030,1221082.2,8554396238,5.79E+13,840120,46411359190
20201114,1231050,1249510,1231050,1247591.4,4122853690,4.65E+13,629964,47418947434
20201115,1261580,1268780,1257280,1257364.3,16100988695,1.07E+14,1238411,47790401480
20201116,1252820,1273740,1251400,1273746.7,8798789306,6.74E+13,881115,48413068760
20201117,1283030,1309020,1283030,1296958,8663396085,8.75E+13,1056629,49299378451
20201118,1319950,1345400,1319950,1345295,6577194971,7.70E+13,992570,51851043236
20201121,1370200,1374800,1366530,1366536.2,19667002049,1.64E+14,1875921,52669609920
20201122,1359480,1359480,1337630,1358847.9,17106964569,1.39E+14,1477713,52373125060
20201123,1369120,1384440,1369120,1375530.3,11225036316,1.04E+14,1351698,53015728373
20201124,1380840,1382200,1356940,1356944.5,21524946160,1.73E+14,1838406,53127762594
20201125,1348360,1367170,1344870,1367171.1,14463166857,1.36E+14,1624413,53528159290
20201128,1371420,1390800,1368560,1390803.4,17281599312,1.45E+14,1732691,54453420451
20201129,1405710,1427190,1405710,1427198.6,15814137118,1.45E+14,1640795,55878383798
20201130,1445700,1465970,1445700,1465934.2,14334810815,1.46E+14,1734667,57395012653
20201201,1460200,1474840,1457930,1473701.9,12756294341,1.40E+14,1743875,58334661216
20201202,1472200,1480720,1468900,1470967.6,13833002786,1.37E+14,1791063,58226428320
20201205,1464930,1490710,1463970,1490713.3,10665347293,1.08E+14,1359495,59008037061
20201206,1505190,1526570,1505190,1523105.8,12490671592,1.38E+14,1718447,60289426356
20201207,1523650,1531890,1512960,1512962.1,21808948958,1.79E+14,2285317,59887906347
20201208,1512580,1512580,1492770,1507362.7,13722271110,1.25E+14,1909995,59666265504
20201209,1511130,1515060,1502960,1506274.6,10798463436,1.11E+14,1766937,59621553858
20201212,1520510,1535250,1520510,1527452.6,14594084876,1.48E+14,2008047,60606869795
20201213,1520230,1520230,1509750,1515757.6,11644858133,1.28E+14,1673429,60142081214
20201214,1518210,1518210,1484100,1484158.9,6521500010,5.97E+13,559961,58886269416
20201215,1459790,1459790,1428350,1428324.5,6521500010,5.97E+13,559961,56674981758
20201216,1407130,1413450,1400370,1413429.5,12418576590,1.19E+14,1562765,56081918551
20201219,1429390,1444880,1429390,1444887.9,10053695004,1.05E+14,1366838,57288410052
20201220,1452580,1452890,1437350,1439055,9046000713,1.02E+14,1330726,57058108660
20201221,1434600,1444110,1428930,1436415.2,9016270370,9.60E+13,1303864,56953146240
20201222,1436100,1444880,1433590,1444889.1,10609432336,1.10E+14,1498752,57289134034
20201223,1453170,1454380,1447840,1447840.8,9479300241,1.07E+14,1547813,57406839241
20201226,1447700,1447700,1423500,1423507.4,8829685670,1.14E+14,2056648,56442019688
20201227,1419640,1420950,1407750,1419059.3,9963979528,1.18E+14,2034923,56265889784
20201228,1423010,1440730,1423010,1437142.1,8175616706,1.01E+14,1336954,56995611426
20201229,1438930,1438930,1411490,1411824.3,8230915060,1.19E+14,1502360,55991530647
20201230,1411540,1411540,1397840,1397847.6,7840080837,1.09E+14,2091943,55437230070
20210102,1389700,1389700,1354110,1354114.3,6065577245,7.78E+13,1119783,53702811670
20210103,1347700,1357900,1345820,1355475.3,8925080297,9.92E+13,1587442,53756777853
20210104,1361540,1375350,1361540,1374500.9,8791746228,9.22E+13,1477003,54511312611
20210105,1372480,1372480,1350210,1350211.4,8904611865,9.50E+13,1438713,53548015716
20210106,1342160,1342160,1310450,1310708.8,8503250697,9.96E+13,1349579,51982065535
20210109,1303460,1303850,1285940,1285947.7,10288013861,9.46E+13,1335348,51000051706
20210110,1295500,1310030,1295500,1306714.8,8674182628,9.29E+13,1399354,52026737717
20210111,1312750,1312750,1301240,1301245.3,9679612204,9.93E+13,1350617,51808967263
20210112,1295500,1295500,1260690,1260697.7,6828156829,7.83E+13,1007224,50192795166
20210113,1249380,1249380,1229870,1229889.5,10250216369,9.30E+13,1203889,48965182196
20210116,1223410,1223410,1186780,1186786.6,7772061093,6.01E+13,731549,47248504006
20210118,1168400,1168400,1149720,1149721.6,3308414549,3.13E+13,423273,45772433570
20210119,1136600,1150620,1129920,1150624.7,10365115501,8.64E+13,1052508,45810770452
20210120,1159090,1185110,1159090,1183948,5195508476,6.01E+13,745800,47078314016
20210123,1198980,1222070,1198980,1222069.8,4737159684,5.87E+13,771154,48594184724
20210124,1237010,1250930,1234590,1234597.2,15681567934,1.31E+14,1513807,49095677043
20210125,1229750,1236290,1221110,1235764.2,9116614034,8.01E+13,1012080,49142086899
20210126,1238780,1240100,1214830,1215033.9,7457374462,7.45E+13,928410,48317715794
20210127,1206750,1207750,1195640,1207732.7,8643069142,7.96E+13,977779,48027371845
20210130,1216670,1247170,1216670,1247176.7,5547352978,6.61E+13,907202,49595920427
20210131,1264750,1268520,1250950,1250992.5,12335676777,1.07E+14,1272784,49747660681
20210201,1246540,1249530,1233550,1233614.2,8087403913,7.47E+13,931901,49056564267
20210202,1226980,1226980,1204590,1205428.7,11158724947,8.44E+13,1014767,47935725315
20210203,1206050,1207530,1173050,1173050.3,8053844799,6.98E+13,937335,46647731716
20210206,1164370,1164370,1135360,1135369.4,5822912944,5.45E+13,649232,45149307921
20210207,1147970,1170490,1147970,1170497.1,5250429327,5.67E+13,748771,46550519606
20210208,1185400,1195060,1185400,1192858.5,10959977448,8.47E+13,1009415,47440034073
20210209,1194040,1214370,1194040,1214370.8,7656883837,7.29E+13,963989,48295579554
20210213,1239130,1262200,1239130,1262202.3,6812020606,7.20E+13,906438,50197839743
20210214,1269480,1272400,1264330,1264337.7,11019032818,9.09E+13,977349,50282764428
20210215,1260400,1260400,1257060,1257237.4,5874082757,5.79E+13,672769,50000339675
20210216,1256530,1256530,1245800,1245843.5,3646486301,4.08E+13,470229,49546022770
20210217,1246880,1246880,1238390,1238397.8,3465149156,4.30E+13,536844,49247580557
20210220,1241480,1241480,1232750,1232761.5,3198918306,3.55E+13,464713,49022764363
20210221,1229810,1229810,1222650,1222659,1146390922,1.58E+13,230719,48621810753
20210222,1219750,1219750,1214500,1214500.4,1590353839,1.87E+13,257507,48292300627
20210223,1211580,1211760,1208660,1211767.2,5860561500,4.36E+13,556988,48183617655
20210224,1215700,1215880,1205720,1205798.5,3225759933,2.81E+13,497256,47945401819
20210227,1201940,1201940,1193970,1193977.7,1833200267,1.78E+13,230777,47712723187
20210228,1192170,1192170,1185400,1185598.6,1057407424,1.32E+13,556079,47378857949
20210301,1181790,1183880,1181210,1181659.4,3331991170,3.15E+13,593033,47221442047
20210302,1182520,1190730,1182520,1186333.7,4498664813,3.41E+13,575413,47408233830
20210303,1186060,1186060,1177950,1177975.9,2713127545,2.98E+13,930704,47074243120
20210306,1175540,1175540,1169740,1169760.9,1975399821,1.87E+13,339411,46744731724
20210307,1168090,1175590,1168090,1175590.8,4423613736,3.93E+13,774241,46978597384
20210308,1178190,1199940,1178190,1199944.9,6664175236,4.55E+13,718958,47940763408
20210309,1203570,1215720,1203570,1210149,6038212391,5.01E+13,810929,48347569878
20210310,1205170,1206780,1203990,1206782.2,2858107825,2.91E+13,433750,48209970546
20210313,1206310,1229480,1205950,1229419.3,5811625371,4.43E+13,619854,49106326557
20210314,1233740,1246060,1233740,1245140.1,7955737604,4.76E+13,675224,49733673788
20210315,1242820,1254250,1241410,1254252,5728688212,4.12E+13,596039,50154368067
20210316,1255480,1290520,1255480,1290518.6,6832208157,5.24E+13,673066,51544112693
20210317,1305450,1309860,1305450,1307657.7,5267125203,4.38E+13,605196,52226755274
20210327,1307510,1309790,1304330,1309573.4,6016487253,4.15E+13,535342,52294254180
20210328,1310910,1311180,1304520,1306859.3,4237448991,3.12E+13,471050,52187563124
20210330,1305230,1306080,1302850,1303089.2,3063023474,2.73E+13,445117,52041020295
20210331,1302900,1303100,1294540,1294543.7,2420645005,2.66E+13,397166,51725409767
20210403,1292110,1292110,1282870,1282874,1438577569,1.71E+13,233487,51259129045
20210404,1280970,1280970,1269530,1269533.8,833646502,1.17E+13,149346,50726099626
20210405,1266760,1266760,1261350,1262745.4,2745085592,2.53E+13,343559,50454861353
20210406,1265420,1267130,1260800,1260800.5,2787025196,2.03E+13,305373,50377150414
20210407,1258600,1258600,1249890,1249898.1,1068639226,1.15E+13,167615,49941522644
20210410,1246740,1246740,1240750,1240759.1,588396551,8.18E+12,113836,49557222009
20210411,1237340,1237340,1230920,1230926.7,1265213974,1.13E+13,149098,49161446153
20210412,1228760,1228760,1225810,1226119.1,2409026367,1.90E+13,245131,48969434443
20210413,1234640,1245540,1234640,1244586.6,5631017338,3.42E+13,461324,49706494075
20210414,1245600,1245620,1243040,1243235.8,2980081548,2.22E+13,291611,49652544628
20210417,1241280,1241280,1233720,1233723.5,885610263,8.47E+12,102477,49270757818
20210418,1231020,1231020,1224770,1224778.2,629873549,6.15E+12,63552,48901218596
20210419,1221330,1221330,1216160,1216836,2265944945,1.58E+13,181455,48584113137
20210420,1218570,1220870,1217280,1219665.2,4424916507,2.34E+13,297218,48696677542
20210421,1217270,1217270,1207060,1207062.9,2011429984,1.16E+13,147263,48193511441
20210424,1205470,1205470,1199330,1199339.1,1490632244,9.54E+12,130885,47884256570
20210425,1197080,1197080,1187810,1187820.3,1216771556,1.06E+13,121405,47424367793
20210426,1187200,1187200,1184030,1186933.2,3058115485,1.75E+13,216085,47489542644
20210427,1189820,1203460,1189820,1202637.8,4983855887,2.60E+13,349733,48117888090
20210428,1204000,1210950,1204000,1207702.1,5437139508,2.49E+13,339787,48320514122
20210501,1208560,1208560,1194300,1194303.5,3701769749,1.63E+13,215895,47784431631
20210502,1191400,1191400,1180700,1180709.1,2041457656,1.06E+13,134221,47240931106
20210503,1176770,1176770,1167070,1167072.7,1589299529,9.14E+12,144518,46695331170
20210505,1167870,1172610,1167870,1172249.3,3573775657,1.89E+13,260411,46898922472
20210508,1176190,1176190,1167490,1167498.3,1895501673,1.25E+13,187024,46705431865
20210509,1164800,1164800,1151870,1151872.6,2041883508,1.34E+13,143137,46078589410
20210510,1149820,1157640,1149380,1157642.1,4471852176,2.26E+13,295585,46309322385
20210511,1161040,1179620,1161040,1179617.8,4495270628,2.53E+13,346356,47181684971
20210512,1185340,1190210,1183960,1183980.3,3672387461,2.51E+13,340402,47325136974
20210515,1182730,1192890,1181600,1189524.2,3040412416,2.24E+13,298807,47541723596
20210516,1189690,1192340,1188800,1188806.3,4768075442,2.50E+13,343340,47496904121
20210517,1188210,1188210,1174670,1174673.2,3951632686,1.90E+13,273628,46930189184
20210518,1172370,1177060,1172190,1173536.5,3966650386,2.03E+13,271909,46964957445
20210519,1172920,1172920,1154760,1154767.9,2837606733,1.56E+13,232974,46213164012
20210522,1149260,1149260,1127250,1128164.1,3140846699,1.54E+13,171043,45146162358
20210523,1123500,1123500,1107790,1107900.3,2736872962,1.43E+13,195077,44297643681
20210524,1105220,1105220,1095720,1095726.2,3100360796,1.61E+13,252943,43792792919
20210525,1095800,1105850,1095800,1105446,3828842175,2.09E+13,349959,44136692753
20210526,1106380,1110560,1106280,1109369.6,3187572389,1.65E+13,389162,44299661682
20210529,1111520,1139620,1111520,1139480.9,5193610223,2.85E+13,395488,45585496219
20210530,1152570,1163570,1152570,1156891.5,6544526193,3.89E+13,550417,46275988110
20210531,1155680,1155680,1145970,1145970.7,4231361800,2.46E+13,371164,45836938128
20210601,1146610,1147490,1140490,1140497.6,3867028257,1.84E+13,329328,45611580828
20210602,1141580,1148660,1141410,1148666,4348234319,2.49E+13,452625,45927402408
20210607,1151220,1157240,1151220,1157228.8,4346687369,2.75E+13,974361,46269771027
20210608,1159570,1166720,1159570,1160568.5,7223890859,3.39E+13,764552,46359345679
20210609,1160360,1160360,1151840,1151841.9,5282897554,2.30E+13,477061,46002705362
20210612,1151810,1152360,1144870,1144873,4392171425,2.03E+13,384135,45700040539
20210613,1144590,1144590,1140550,1141290.2,4285498371,1.73E+13,341183,45566293663
20210614,1142480,1150210,1142480,1150215.1,5291759110,2.45E+13,422451,45919038930
20210615,1152790,1155210,1150150,1150159.2,6211631825,2.64E+13,448625,45916724554
20210616,1149300,1149910,1147660,1147669.3,4460515642,2.23E+13,437583,45813074888
20210619,1150970,1161980,1150970,1161985.1,4947610675,2.77E+13,406855,46399318792
20210620,1168220,1169040,1163710,1163716.1,5702591827,3.34E+13,486193,46456248231
20210621,1162360,1168590,1160910,1168592.7,6855160451,3.20E+13,494035,46650260087
20210622,1173270,1186900,1173270,1186905.5,6922063457,3.50E+13,537007,47364607102
20210623,1186960,1213020,1186960,1213022.8,8919103052,4.97E+13,673197,48391716658
20210626,1219380,1236400,1219380,1233783.1,7294193269,4.81E+13,699399,49214840244
20210627,1233930,1240630,1230470,1238485.8,7958311624,5.33E+13,782339,49400437321
20210628,1240510,1243740,1236470,1243747.9,7726931471,5.06E+13,1071386,49607220935
20210629,1244400,1250970,1244400,1248540.5,6459143878,4.38E+13,984824,49777241587
20210630,1249300,1256960,1248100,1256960.2,6152334613,4.47E+13,782849,50110678122
20210703,1258600,1258900,1246050,1246055.4,6308319007,4.38E+13,887760,49642432242
20210704,1242840,1244540,1237550,1243751.9,5329408022,3.47E+13,817220,49559792174
20210705,1245320,1254610,1245320,1254612.5,5791965079,3.78E+13,614967,49833399216
20210706,1261580,1281270,1261580,1281130.5,6464619858,4.86E+13,724758,50860733357
20210707,1283530,1284730,1282010,1282018.7,5660855792,4.25E+13,637724,50381509453
20210710,1281600,1281600,1270700,1270727.4,5276527515,3.69E+13,762272,49528448873
20210711,1270570,1285280,1270570,1285282.9,6743793882,4.35E+13,809684,50553292108
20210712,1288550,1307750,1288550,1304333.3,6664856269,4.66E+13,852929,51459816024
20210713,1303420,1309310,1302440,1303921.4,6676900783,4.82E+13,802003,51303732114
20210714,1303300,1305540,1300770,1305491,6362755008,4.24E+13,780946,53211585604
20210717,1313360,1317930,1311220,1311220.5,7531264197,4.80E+13,773326,53465804111
20210718,1310110,1310110,1300970,1302916.4,6782169555,4.37E+13,642937,53071833633
20210719,1304670,1311270,1304670,1311277.5,4378318444,3.34E+13,590757,53407700479
20210726,1313130,1323640,1313130,1323391.4,4015605714,3.65E+13,605404,53765712195
20210727,1325050,1329370,1314920,1314953.6,4908506632,3.85E+13,609044,53077575858
20210728,1315480,1320880,1315480,1316516.4,5442088670,4.05E+13,686365,53039940225
20210731,1320120,1351460,1320120,1351467.5,6718253017,4.84E+13,701642,54441969693
20210801,1358070,1361730,1358070,1360281.2,6201045110,4.35E+13,731709,54796108243
20210802,1360330,1361240,1357730,1357969.2,5721659098,3.32E+13,636939,54699705015
20210803,1358830,1375610,1358830,1375612.5,6422036871,4.08E+13,653658,55410383243
20210804,1381500,1406060,1381500,1406057.9,7294600290,5.56E+13,768018,56516949311
20210807,1415630,1417740,1407750,1407758.8,6959535853,4.83E+13,800760,56583761262
20210808,1407950,1418850,1407330,1417863,5935066908,4.06E+13,678644,56999305786
20210809,1420480,1433170,1420480,1433175.9,8109751537,4.81E+13,708636,57614896678
20210810,1436980,1453790,1436980,1453797.3,8162552401,5.84E+13,868506,58443872158
20210811,1463390,1484590,1463390,1484589.9,8981827908,6.60E+13,992033,59613220978
20210814,1490390,1490390,1477570,1480829.9,11703148905,7.03E+13,939027,59440126427
20210815,1481530,1500000,1480870,1500000.1,8861705823,5.50E+13,796727,60241728167
20210822,1505880,1518690,1505880,1515482.7,11347478380,7.41E+13,1187491,60863451093
20210823,1517100,1517100,1508590,1515886.5,10269649249,7.09E+13,992779,60879566484
20210824,1518780,1543470,1518780,1543476.4,9736770417,6.98E+13,1011817,61827444865
20210825,1547060,1550120,1540460,1550120.9,10579625098,7.66E+13,1180457,62097284037
20210828,1554870,1575760,1554870,1575763.5,10318601791,7.94E+13,982055,63147589408
20210829,1581850,1585700,1572320,1573407.6,14455263193,1.09E+14,1431251,63053180136
20210830,1554580,1554580,1523990,1523997.1,11227830549,8.61E+13,836079,61073090417
20210831,1501550,1501550,1477720,1496156.5,12832386075,8.85E+13,1045843,59957395826
20210901,1500080,1520680,1500080,1520687.6,8564129441,6.66E+13,851249,60940465465
20210904,1527700,1545400,1527700,1541049.4,9349195923,6.67E+13,925426,61756446190
20210905,1540130,1540130,1531560,1537270.8,8972644632,6.17E+13,875892,61605022360
20210906,1539020,1545120,1538500,1538503.4,9585396306,6.88E+13,1115703,61654417595
20210907,1535800,1535800,1523080,1523086.7,8089466398,5.82E+13,1095108,61037709929
20210908,1523170,1526500,1523170,1526009.1,6283974927,4.89E+13,1320688,61158217254
20210911,1532090,1538620,1530510,1530515.2,6520924394,5.06E+13,752699,61373412760
20210912,1528910,1528910,1489390,1489994.9,5880109268,4.51E+13,669844,59748534098
20210913,1489550,1490140,1473360,1475274.1,6776223293,4.50E+13,775239,59158232270
20210914,1476940,1497450,1476940,1496954.9,5839297472,4.18E+13,845121,60027629069
20210915,1497370,1497370,1488290,1488291.7,5445886674,3.79E+13,1016553,59680237252
20210918,1489160,1489160,1450220,1450221.3,5810963290,4.08E+13,617360,58275428577
20210919,1448450,1448450,1420480,1420484.5,6079196765,3.74E+13,603831,57080492124
20210920,1422060,1429440,1422060,1427758.3,5098571373,3.27E+13,615148,57372779202
20210921,1427870,1427870,1391210,1391219.6,5808778659,4.28E+13,640921,55904517091
20210922,1392210,1393860,1379750,1386466.3,6443085429,5.36E+13,1488302,55713510395
20210925,1392030,1422100,1392030,1422104.8,5747555915,4.43E+13,1104870,57145598626
20210926,1425890,1429250,1424570,1424719.4,4652684048,3.58E+13,1014760,57250585893
20210928,1425340,1431900,1425340,1425440.8,4822181585,3.54E+13,1300571,57279573209
20210929,1425480,1437030,1425480,1437021.5,5000518771,4.55E+13,911096,57750920897
20211002,1443220,1473480,1443220,1473480.1,5994461140,5.42E+13,860769,59216119316
20211003,1476870,1481300,1474610,1476689.3,7055630221,5.34E+13,822286,59345055583
20211004,1477310,1485150,1477100,1484662.7,4975824181,3.96E+13,679029,59665491290
20211006,1487400,1489290,1487400,1488300.6,5140158940,4.18E+13,700224,59811283917
20211009,1488760,1488760,1465980,1465983.3,5095216047,3.66E+13,631602,58908497046
20211010,1464230,1464230,1453230,1455610.9,4185293066,3.21E+13,573437,58490197909
20211011,1456500,1461130,1456500,1457480.5,3788688478,2.78E+13,506493,58565323105
20211012,1454820,1454820,1418720,1418721.1,5118731445,3.62E+13,493664,57005139763
20211013,1417770,1417770,1397260,1397446.4,4886080618,3.15E+13,454387,56150315248
20211016,1406010,1437440,1406010,1437445.4,4392107216,3.36E+13,461928,57757500172
20211017,1444280,1445100,1436050,1436062,4930419154,3.44E+13,516097,57702765528
20211018,1435350,1436960,1430250,1436964.1,4798539230,3.32E+13,457615,57566711080
20211019,1437810,1449650,1437810,1449471.6,4510391243,2.96E+13,462397,58067776962
20211020,1449530,1449530,1436370,1436371.5,3710878361,2.65E+13,415566,57355218964
20211023,1435570,1435570,1407660,1407751.3,4435812722,2.78E+13,367971,56212392452
20211025,1405040,1405040,1384100,1384111.2,4511599216,2.57E+13,410318,55266881841
20211026,1382190,1384910,1381620,1384469.6,4136016684,2.54E+13,412155,55281030675
20211027,1384580,1393950,1384580,1393925.2,3751370164,2.41E+13,400102,55663168985
20211030,1394770,1394770,1375720,1375720.3,4569374233,2.66E+13,477424,54936199584
20211031,1375020,1375020,1340310,1340319.3,5262862323,2.64E+13,348864,53521620854
20211101,1345870,1361400,1345870,1361402.9,3605362716,2.20E+13,377423,54376801784
20211102,1362700,1376090,1362700,1376094.4,3557859988,2.07E+13,355231,54964568286
20211103,1377730,1398440,1377730,1398441,4379613288,2.60E+13,375345,55859175120
20211106,1402650,1440630,1402650,1440637.4,3432246848,3.00E+13,393053,57544664964
20211107,1442440,1442950,1430950,1430959.9,10343729241,4.77E+13,641730,57182538060
20211108,1429740,1435550,1426740,1434392.5,8279979789,3.71E+13,530228,57319709954
20211109,1434770,1449260,1434770,1447656,7391292653,3.79E+13,532583,57849729721
20211110,1450520,1456530,1449180,1456522.9,5140830227,3.21E+13,455942,58204728994
20211113,1450400,1450400,1439170,1439177.7,4284024773,2.72E+13,425449,57511589992
20211114,1440720,1446550,1440720,1442588.1,5007389134,2.95E+13,466203,57648005108
20211115,1442230,1442230,1416330,1416339.6,4470305876,3.10E+13,441532,56598204665
20211116,1414610,1414610,1408580,1408582.5,3417682862,2.62E+13,393314,56288221749
20211117,1409600,1413640,1409600,1410777.8,3965728673,2.59E+13,419578,56375742818
20211120,1411560,1411560,1383480,1383485.2,4180063900,2.94E+13,455847,55284958688
20211121,1383020,1386970,1381660,1386973.3,4557787721,2.86E+13,440230,55423782698
20211122,1390290,1407760,1390290,1407127.2,4692745831,2.77E+13,432831,56229136844
20211123,1408720,1408720,1403670,1404611.7,3461638431,2.55E+13,449401,56128626251
20211124,1404530,1404530,1394090,1394095.5,3957085453,2.62E+13,416671,55708860500
20211127,1390440,1390440,1366660,1366664.3,3697869525,2.48E+13,386978,54610614568
20211128,1367100,1369900,1367090,1368013.5,3179889290,2.12E+13,366169,54680506893
20211129,1368020,1369970,1363820,1363840.4,2695389389,1.73E+13,330845,54511020884
20211130,1363840,1363840,1357090,1357093.2,3258521386,1.86E+13,333789,54241344341
20211201,1356780,1356780,1340110,1340120.9,3366264597,1.91E+13,324215,53567915705
20211204,1341350,1342690,1333860,1334734.9,3223998062,1.82E+13,314038,53352627847
20211205,1335870,1343250,1335870,1343252.7,2778352452,1.68E+13,314980,53694983792
20211206,1343510,1345570,1342290,1342343.1,2755443049,1.67E+13,300586,53653787553
20211207,1341580,1341580,1337510,1337987.6,2343601361,1.56E+13,280413,53479703372
20211208,1338260,1349360,1338260,1349364.9,4037919484,2.00E+13,332841,53934455378
20211211,1350120,1350440,1344440,1344447.7,4801350997,1.84E+13,317898,53737916786
20211212,1342540,1342540,1320710,1320761.6,3811331709,1.56E+13,230392,52791185622
20211213,1319960,1319960,1295520,1295526.9,4333878064,2.22E+13,336667,51778617671
